CYP3A4 inhibitor	comp1	5.021265939
CYP3A4 inhibitor	comp2	5.260029932
CYP3A4 inhibitor	comp3	4.610029939
CYP3A4 inhibitor	comp4	4.610029939
CYP3A4 inhibitor	comp5	5.010029919
CYP3A4 inhibitor	comp6	4.610029939
CYP3A4 inhibitor	comp7	5.010029919
CYP3A4 inhibitor	comp8	4.72126592
CYP3A4 inhibitor	comp9	5.7712658349999995
CYP3A4 inhibitor	comp10	4.910029926
CYP3A4 inhibitor	comp11	4.610029939
CYP3A4 inhibitor	comp12	5.221265956
CYP3A4 inhibitor	comp13	7.210031698
CYP3A4 inhibitor	comp14	5.560029913999999
CYP3A4 inhibitor	comp15	5.010029919
CYP3A4 inhibitor	comp16	4.910029926
CYP3A4 inhibitor	comp17	4.621265933
CYP3A4 inhibitor	comp18	4.960029943
CYP3A4 inhibitor	comp19	4.56002993
CYP3A4 inhibitor	comp20	4.710029936
CYP3A4 inhibitor	comp21	5.960029785
CYP3A4 inhibitor	comp22	7.810032702
CYP3A4 inhibitor	comp23	4.760029947
CYP3A4 inhibitor	comp24	4.56002993
CYP3A4 inhibitor	comp25	5.060029913999999
CYP3A4 inhibitor	comp26	4.760029947
CYP3A4 inhibitor	comp27	4.960029943
CYP3A4 inhibitor	comp28	4.51002994
CYP3A4 inhibitor	comp29	5.910029926
CYP3A4 inhibitor	comp30	4.771265938
CYP3A4 inhibitor	comp31	4.72126592
CYP3A4 inhibitor	comp32	6.060029715000001
CYP3A4 inhibitor	comp33	5.060029913999999
CYP3A4 inhibitor	comp34	4.960029943
CYP3A4 inhibitor	comp35	5.110029942000001
CYP3A4 inhibitor	comp36	5.110029942000001
CYP3A4 inhibitor	comp37	4.610029939
CYP3A4 inhibitor	comp38	5.760029947
CYP3A4 inhibitor	comp39	5.36002998
CYP3A4 inhibitor	comp40	5.471265922000001
CYP3A4 inhibitor	comp41	5.6100298859999995
CYP3A4 inhibitor	comp42	5.221265956
CYP3A4 inhibitor	comp42	5.27126591
CYP3A4 inhibitor	comp43	4.760029947
CYP3A4 inhibitor	comp44	4.960029943
CYP3A4 inhibitor	comp45	5.560029913999999
CYP3A4 inhibitor	comp46	5.36002998
CYP3A4 inhibitor	comp47	4.621265933
CYP3A4 inhibitor	comp48	6.710029981
CYP3A4 inhibitor	comp49	5.260029932
CYP3A4 inhibitor	comp50	6.260029932
CYP3A4 inhibitor	comp51	4.771265938
CYP3A4 inhibitor	comp53	4.51002994
CYP3A4 inhibitor	comp54	6.310029989
CYP3A4 inhibitor	comp55	6.060029715000001
CYP3A4 inhibitor	comp56	5.721265828
CYP3A4 inhibitor	comp56	6.210029585
CYP3A4 inhibitor	comp57	5.110029942000001
CYP3A4 inhibitor	comp58	5.910029926
CYP3A4 inhibitor	comp59	4.860029942
CYP3A4 inhibitor	comp60	4.960029943
CYP3A4 inhibitor	comp61	4.410029935
CYP3A4 inhibitor	comp62	5.321265893
CYP3A4 inhibitor	comp63	6.960030973
CYP3A4 inhibitor	comp64	5.060029913999999
CYP3A4 inhibitor	comp65	4.965611594
CYP3A4 inhibitor	comp66	4.810029925
CYP3A4 inhibitor	comp67	6.6600301
CYP3A4 inhibitor	comp68	6.060029715000001
CYP3A4 inhibitor	comp69	4.960029943
CYP3A4 inhibitor	comp70	4.710029936
CYP3A4 inhibitor	comp71	5.6100298859999995
CYP3A4 inhibitor	comp72	4.810029925
CYP3A4 inhibitor	comp73	4.710029936
CYP3A4 inhibitor	comp74	4.660029941
CYP3A4 inhibitor	comp75	4.810029925
CYP3A4 inhibitor	comp76	5.060029913999999
CYP3A4 inhibitor	comp77	4.56002993
CYP3A4 inhibitor	comp78	5.660029902
CYP3A4 inhibitor	comp79	4.960029943
CYP3A4 inhibitor	comp80	5.560029913999999
CYP3A4 inhibitor	comp81	4.56002993
CYP3A4 inhibitor	comp82	5.560029913999999
CYP3A4 inhibitor	comp83	4.921265946
CYP3A4 inhibitor	comp84	4.860029942
CYP3A4 inhibitor	comp85	5.310029901
CYP3A4 inhibitor	comp86	5.060029913999999
CYP3A4 inhibitor	comp87	5.971266121
CYP3A4 inhibitor	comp88	4.660029941
CYP3A4 inhibitor	comp89	4.410029935
CYP3A4 inhibitor	comp90	5.6100298859999995
CYP3A4 inhibitor	comp91	5.125975447
CYP3A4 inhibitor	comp91	4.51002994
CYP3A4 inhibitor	comp92	4.842077378
CYP3A4 inhibitor	comp93	4.56002993
CYP3A4 inhibitor	comp94	5.242077405
CYP3A4 inhibitor	comp95	5.021265939
CYP3A4 inhibitor	comp96	4.610029939
CYP3A4 inhibitor	comp97	5.810029897
CYP3A4 inhibitor	comp98	4.760029947
CYP3A4 inhibitor	comp99	4.971265917
CYP3A4 inhibitor	comp100	5.010029919
CYP3A4 inhibitor	comp101	5.310029901
CYP3A4 inhibitor	comp102	5.921265946
CYP3A4 inhibitor	comp103	6.060029715000001
CYP3A4 inhibitor	comp104	4.410029935
CYP3A4 inhibitor	comp105	5.410029968
CYP3A4 inhibitor	comp106	4.760029947
CYP3A4 inhibitor	comp107	5.960029785
CYP3A4 inhibitor	comp108	5.110029942000001
CYP3A4 inhibitor	comp109	5.210029937
CYP3A4 inhibitor	comp110	5.010029919
CYP3A4 inhibitor	comp111	5.010029919
CYP3A4 inhibitor	comp112	4.760029947
CYP3A4 inhibitor	comp113	5.710029981
CYP3A4 inhibitor	comp114	5.460029874
CYP3A4 inhibitor	comp115	4.660029941
CYP3A4 inhibitor	comp116	4.710029936
CYP3A4 inhibitor	comp117	4.860029942
CYP3A4 inhibitor	comp118	5.021265939
CYP3A4 inhibitor	comp119	4.771265938
CYP3A4 inhibitor	comp120	4.56002993
CYP3A4 inhibitor	comp121	5.010029919
CYP3A4 inhibitor	comp122	5.36002998
CYP3A4 inhibitor	comp123	6.110029719
CYP3A4 inhibitor	comp124	5.060029913999999
CYP3A4 inhibitor	comp125	4.860029942
CYP3A4 inhibitor	comp126	5.36002998
CYP3A4 inhibitor	comp127	6.010029875
CYP3A4 inhibitor	comp128	5.660029902
CYP3A4 inhibitor	comp129	4.410029935
CYP3A4 inhibitor	comp130	5.010029919
CYP3A4 inhibitor	comp131	4.760029947
CYP3A4 inhibitor	comp132	5.6100298859999995
CYP3A4 inhibitor	comp133	5.160029926
CYP3A4 inhibitor	comp134	6.060029715000001
CYP3A4 inhibitor	comp135	4.860029942
CYP3A4 inhibitor	comp136	4.610029939
CYP3A4 inhibitor	comp137	5.810029897
CYP3A4 inhibitor	comp138	5.810029897
CYP3A4 inhibitor	comp139	4.810029925
CYP3A4 inhibitor	comp141	4.56002993
CYP3A4 inhibitor	comp142	5.021265939
CYP3A4 inhibitor	comp144	5.410029968
CYP3A4 inhibitor	comp145	4.860029942
CYP3A4 inhibitor	comp146	5.460029874
CYP3A4 inhibitor	comp147	5.160029926
CYP3A4 inhibitor	comp148	5.310029901
CYP3A4 inhibitor	comp149	5.260029932
CYP3A4 inhibitor	comp152	4.56002993
CYP3A4 inhibitor	comp154	4.860029942
CYP3A4 inhibitor	comp155	5.210029937
CYP3A4 inhibitor	comp156	4.760029947
CYP3A4 inhibitor	comp157	5.010029919
CYP3A4 inhibitor	comp158	4.571265937
CYP3A4 inhibitor	comp159	5.110029942000001
CYP3A4 inhibitor	comp160	5.510029996
CYP3A4 inhibitor	comp161	5.36002998
CYP3A4 inhibitor	comp162	5.36002998
CYP3A4 inhibitor	comp163	4.760029947
CYP3A4 inhibitor	comp164	5.060029913999999
CYP3A4 inhibitor	comp165	6.671265765999999
CYP3A4 inhibitor	comp166	6.360029681
CYP3A4 inhibitor	comp167	7.910024277
CYP3A4 inhibitor	comp168	6.510030277
CYP3A4 inhibitor	comp169	4.660029941
CYP3A4 inhibitor	comp170	4.860029942
CYP3A4 inhibitor	comp171	4.51002994
CYP3A4 inhibitor	comp172	5.410029968
CYP3A4 inhibitor	comp173	5.510029996
CYP3A4 inhibitor	comp174	4.671265929
CYP3A4 inhibitor	comp175	6.921264133999999
CYP3A4 inhibitor	comp176	4.410029935
CYP3A4 inhibitor	comp177	5.110029942000001
CYP3A4 inhibitor	comp178	4.51002994
CYP3A4 inhibitor	comp179	5.710029981
CYP3A4 inhibitor	comp180	5.010029919
CYP3A4 inhibitor	comp181	4.421265932
CYP3A4 inhibitor	comp182	6.060029715000001
CYP3A4 inhibitor	comp183	5.710029981
CYP3A4 inhibitor	comp184	5.27126591
CYP3A4 inhibitor	comp185	4.410029935
CYP3A4 inhibitor	comp186	4.51002994
CYP3A4 inhibitor	comp187	6.360029681
CYP3A4 inhibitor	comp188	5.310029901
CYP3A4 inhibitor	comp189	4.960029943
CYP3A4 inhibitor	comp190	4.860029942
CYP3A4 inhibitor	comp191	5.6100298859999995
CYP3A4 inhibitor	comp192	5.27126591
CYP3A4 inhibitor	comp193	6.160030115
CYP3A4 inhibitor	comp194	7.071266267
CYP3A4 inhibitor	comp195	5.36002998
CYP3A4 inhibitor	comp196	4.960029943
CYP3A4 inhibitor	comp197	5.36002998
CYP3A4 inhibitor	comp198	5.960029785
CYP3A4 inhibitor	comp199	5.36002998
CYP3A4 inhibitor	comp200	5.060029913999999
CYP3A4 inhibitor	comp201	5.221265956
CYP3A4 inhibitor	comp202	5.760029947
CYP3A4 inhibitor	comp203	4.921265946
CYP3A4 inhibitor	comp204	4.710029936
CYP3A4 inhibitor	comp205	4.971265917
CYP3A4 inhibitor	comp206	6.971266121
CYP3A4 inhibitor	comp207	5.060029913999999
CYP3A4 inhibitor	comp208	4.421265932
CYP3A4 inhibitor	comp209	4.810029925
CYP3A4 inhibitor	comp210	5.171265945
CYP3A4 inhibitor	comp211	5.760029947
CYP3A4 inhibitor	comp212	5.910029926
CYP3A4 inhibitor	comp213	5.310029901
CYP3A4 inhibitor	comp214	5.5212658789999995
CYP3A4 inhibitor	comp215	5.36002998
CYP3A4 inhibitor	comp216	6.460029874
CYP3A4 inhibitor	comp217	4.710029936
CYP3A4 inhibitor	comp218	5.860029973
CYP3A4 inhibitor	comp219	5.910029926
CYP3A4 inhibitor	comp220	5.6100298859999995
CYP3A4 inhibitor	comp221	5.121265935
CYP3A4 inhibitor	comp222	4.571265937
CYP3A4 inhibitor	comp225	5.062934428
CYP3A4 inhibitor	comp226	5.110029942000001
CYP3A4 inhibitor	comp227	5.623152286
CYP3A4 inhibitor	comp227	5.460029874
CYP3A4 inhibitor	comp229	5.5684166909999995
CYP3A4 inhibitor	comp230	5.310029901
CYP3A4 inhibitor	comp231	5.110029942000001
CYP3A4 inhibitor	comp232	4.910029926
CYP3A4 inhibitor	comp233	5.060029913999999
CYP3A4 inhibitor	comp234	4.88866958
CYP3A4 inhibitor	comp235	5.121265935
CYP3A4 inhibitor	comp236	4.610029939
CYP3A4 inhibitor	comp237	4.438256336
CYP3A4 inhibitor	comp238	5.460029874
CYP3A4 inhibitor	comp239	5.398864846
CYP3A4 inhibitor	comp240	5.960029785
CYP3A4 inhibitor	comp241	4.571265937
CYP3A4 inhibitor	comp242	4.048864791
CYP3A4 inhibitor	comp243	6.652613384
CYP3A4 inhibitor	comp243	7.160031998
CYP3A4 inhibitor	comp244	5.4052356679999995
CYP3A4 inhibitor	comp245	5.155103907
