CYP3A4 inhibitor	comp1	1
CYP3A4 inhibitor	comp2	1
CYP3A4 inhibitor	comp3	0
CYP3A4 inhibitor	comp4	1
CYP3A4 inhibitor	comp5	1
CYP3A4 inhibitor	comp6	0
CYP3A4 inhibitor	comp7	0
CYP3A4 inhibitor	comp8	0
CYP3A4 inhibitor	comp9	0
CYP3A4 inhibitor	comp10	0
CYP3A4 inhibitor	comp11	0
CYP3A4 inhibitor	comp12	1
CYP3A4 inhibitor	comp13	1
CYP3A4 inhibitor	comp14	0
CYP3A4 inhibitor	comp15	0
CYP3A4 inhibitor	comp16	1
CYP3A4 inhibitor	comp17	0
CYP3A4 inhibitor	comp18	0
CYP3A4 inhibitor	comp19	1
CYP3A4 inhibitor	comp20	0
CYP3A4 inhibitor	comp21	0
CYP3A4 inhibitor	comp22	0
CYP3A4 inhibitor	comp23	0
CYP3A4 inhibitor	comp24	1
CYP3A4 inhibitor	comp25	1
CYP3A4 inhibitor	comp26	1
CYP3A4 inhibitor	comp27	0
CYP3A4 inhibitor	comp28	0
CYP3A4 inhibitor	comp29	1
CYP3A4 inhibitor	comp30	1
CYP3A4 inhibitor	comp31	1
CYP3A4 inhibitor	comp32	0
CYP3A4 inhibitor	comp33	0
CYP3A4 inhibitor	comp34	1
CYP3A4 inhibitor	comp35	0
CYP3A4 inhibitor	comp36	0
CYP3A4 inhibitor	comp37	0
CYP3A4 inhibitor	comp38	0
CYP3A4 inhibitor	comp39	0
CYP3A4 inhibitor	comp40	0
CYP3A4 inhibitor	comp41	0
CYP3A4 inhibitor	comp42	0
CYP3A4 inhibitor	comp43	1
CYP3A4 inhibitor	comp44	0
CYP3A4 inhibitor	comp45	0
CYP3A4 inhibitor	comp46	0
CYP3A4 inhibitor	comp47	0
CYP3A4 inhibitor	comp48	0
CYP3A4 inhibitor	comp49	0
CYP3A4 inhibitor	comp50	0
CYP3A4 inhibitor	comp51	0
CYP3A4 inhibitor	comp52	0
CYP3A4 inhibitor	comp53	0
CYP3A4 inhibitor	comp54	1
CYP3A4 inhibitor	comp55	0
CYP3A4 inhibitor	comp56	0
CYP3A4 inhibitor	comp57	1
CYP3A4 inhibitor	comp58	1
CYP3A4 inhibitor	comp59	0
CYP3A4 inhibitor	comp60	0
CYP3A4 inhibitor	comp61	0
CYP3A4 inhibitor	comp62	0
CYP3A4 inhibitor	comp63	0
CYP3A4 inhibitor	comp64	0
CYP3A4 inhibitor	comp65	1
CYP3A4 inhibitor	comp66	1
CYP3A4 inhibitor	comp67	0
CYP3A4 inhibitor	comp68	0
CYP3A4 inhibitor	comp69	0
CYP3A4 inhibitor	comp70	1
CYP3A4 inhibitor	comp71	0
CYP3A4 inhibitor	comp72	0
CYP3A4 inhibitor	comp73	0
CYP3A4 inhibitor	comp74	0
CYP3A4 inhibitor	comp75	0
CYP3A4 inhibitor	comp76	0
CYP3A4 inhibitor	comp77	1
CYP3A4 inhibitor	comp78	0
CYP3A4 inhibitor	comp79	1
CYP3A4 inhibitor	comp80	0
CYP3A4 inhibitor	comp81	0
CYP3A4 inhibitor	comp82	1
CYP3A4 inhibitor	comp83	0
CYP3A4 inhibitor	comp84	1
CYP3A4 inhibitor	comp85	0
CYP3A4 inhibitor	comp86	0
CYP3A4 inhibitor	comp87	1
CYP3A4 inhibitor	comp88	1
CYP3A4 inhibitor	comp89	1
CYP3A4 inhibitor	comp90	0
CYP3A4 inhibitor	comp91	0
CYP3A4 inhibitor	comp92	0
CYP3A4 inhibitor	comp93	1
CYP3A4 inhibitor	comp94	1
CYP3A4 inhibitor	comp95	0
CYP3A4 inhibitor	comp96	1
CYP3A4 inhibitor	comp97	1
CYP3A4 inhibitor	comp98	0
CYP3A4 inhibitor	comp99	0
CYP3A4 inhibitor	comp100	1
CYP3A4 inhibitor	comp101	0
CYP3A4 inhibitor	comp102	1
